Norman SusDat ID	SMILES	MS_Ready_SMILES	selected
NS00000064	CC(=O)NP(=O)(OC)SC	CC(=O)NP(=O)(OC)SC	yes
NS00010070	CC=O	CC=O	yes
NS00000231	CC(=O)NC1=CC=C(O)C=C1	CC(=O)Nc1ccc(O)cc1	yes
NS00003886	CC(=O)CC(=O)Nc1ccccc1	CC(=O)CC(=O)Nc1ccccc1	yes
NS00009462	CCOCN(C(=O)C(O)=O)c1c(C)cccc1CC	CCOCN(C(=O)C(=O)O)c1c(C)cccc1CC	yes
NS00010659	O=C(c(cccc1)c1)C	O=C(c1ccccc1)C	yes
NS00009623	NC(=O)C=C	NC(=O)C=C	yes
NS00009239	C=CC#N	C=CC#N	yes
NS00000079	COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4[C@@H]5C=CO[C@@H]5OC4=C1	COc1c2c3c(C(=O)CC3)c(=O)oc2c2C3C=COC3Oc2c1	yes
NS00000252	CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl	CCc1cccc(CC)c1N(COC)C(=O)CCl	yes
NS00010518	CCc1cccc(CC)c1N(COC)C(=O)C(O)=O	CCc1cccc(CC)c1N(COC)C(=O)C(=O)O	yes
NS00000010	CCCS(=O)c1ccc2c(c1)nc([nH]2)NC(=O)OC	CCCS(=O)c1ccc2c(c1)nc([nH]2)NC(=O)OC	yes
NS00000415	OCc1cc(ccc1O)C(O)CNC(C)(C)C	OCc1cc(ccc1O)C(O)CNC(C)(C)C	yes
NS00000083	CC(C)(/C=N/OC(=O)NC)SC	CC(C)(/C=N/OC(=O)NC)SC	yes
NS00000085	CC(C)(/C=N/OC(=O)NC)[S+](C)[O-]	CC(C)(/C=N/OC(=O)NC)S(=O)C	yes
NS00000618	C1=NNC2=C1C(=NC=N2)O	c1n[nH]c2c1c(ncn2)O	yes
NS00009093	ClCC=C	ClCC=C	yes
NS00013803	OC(=O)CCC(=O)C(O)=O	OC(=O)CCC(=O)C(=O)O	yes
NS00014198	CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC=C	CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC=C	yes
NS00005905	CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC21C	CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	yes
NS00000555	O=C(Nc1nc(OC)cc(OC)n1)NS(=O)(=O)N(C)S(=O)(=O)C	O=C(Nc1nc(OC)cc(OC)n1)NS(=O)(=O)N(C)S(=O)(=O)C	yes
NS00004723	NCP(O)(O)=O	NCP(=O)(O)O	yes
NS00004656	Nc1cc(Cl)nc(C(O)=O)c1Cl	Nc1cc(Cl)nc(C(=O)O)c1Cl	yes
NS00001106	CN(C)S(=O)(=O)n1cnc(n1)S(=O)(=O)n1c(C)c(Br)c2ccc(F)cc12	CN(C)S(=O)(=O)n1cnc(n1)S(=O)(=O)n1c(C)c(Br)c2ccc(F)cc12	yes
NS00014227	Nc1[nH]ncn1	Nc1[nH]ncn1	yes
NS00022622	Nc1nc(=O)[nH]c(=O)[nH]1	Nc1nc(=O)[nH]c(=O)[nH]1	yes
NS00008141	CCCc1ncc(C[n+]2ccccc2C)c(N)n1	CCCc1ncc(C[n+]2ccccc2C)c(N)n1	yes
NS00005588	CC(C)(C#N)c1cc(Cn2cncn2)cc(c1)C(C)(C)C#N	CC(C)(C#N)c1cc(Cn2cncn2)cc(c1)C(C)(C)C#N	yes
NS00002860	Clc1ccccc1Nc1nc(Cl)nc(Cl)n1	Clc1ccccc1Nc1nc(Cl)nc(Cl)n1	yes
NS00010656	Nc(cccc1)c1	Nc1ccccc1	yes
NS00011714	COc1ccc(C[C@@H]2NC[C@@H](O)[C@@H]2OC(C)=O)cc1	CC(=O)OC1C(Cc2ccc(cc2)OC)NCC1O	yes
NS00010699	c(c(ccc1)cc(c2ccc3)c3)(c1)c2	c12c(cccc1)cc1c(cccc1)c2	yes
NS00013367	CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(O)=O	CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O	yes
NS00000011	c1cc(c(c(c1)Cl)Cn2cnc3c2ncnc3N)F	c1cc(c(c(c1)Cl)Cn1cnc2c1ncnc2N)F	yes
NS00010623	C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4	CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C23OO4	yes
NS00000385	COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N	COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)N	yes
NS00010385	CC(C)NCC(COc1ccc(cc1)CC(=O)N)O	CC(C)NCC(COc1ccc(cc1)CC(=O)N)O	yes
NS00000262	c1(nc(nc(n1)Cl)NCC)NC(C)C	c1(nc(nc(n1)Cl)NCC)NC(C)C	yes
NS00002919	COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(cnn2C)-c2nnn(C)n2)n1	COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(cnn2C)c2nnn(C)n2)n1	yes
NS00009161	CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O	CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O	yes
NS00010876	COP(=S)(OC)SCN1N=NC2=CC=CC=C2C1=O	COP(=S)(OC)SCn1nnc2ccccc2c1=O	yes
NS00007015	CCC(C)C(N)C1=NC(CS1)C(=O)NC(CC(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(C(C)CC)C(=O)NC1CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(O)=O)NC(=O)C(CC2C=NC=N2)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)C(CCCN)NC1=O)C(C)CC	CCC(C)C(N)C1=NC(CS1)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)CC)C(=O)NC1CCCCNC(=O)C(CC(=O)N)NC(=O)C(CC(=O)O)NC(=O)C(CC2C=NC=N2)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)C(CCCN)NC1=O)C(C)CC	yes
NS00008824	ClCC#CCOC(=O)Nc1cccc(Cl)c1	ClCC#CCOC(=O)Nc1cccc(Cl)c1	yes
NS00003119	COC(=O)C(C)N(C(=O)CC(O)=O)c1c(C)cccc1C(O)=O	COC(=O)C(C)N(C(=O)CC(=O)O)c1c(C)cccc1C(=O)O	yes
NS00000090	Clc2cccc1SC(=O)N(c12)CC(=O)O	Clc1cccc2sc(=O)n(c12)CC(=O)O	yes
NS00005161	CCCCN(CC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O	CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O	yes
NS00000236	c12c(C(N(C(C)C)S(N1)(=O)=O)=O)cccc2	c12c(C(=O)N(C(C)C)S(=O)(=O)N1)cccc2	yes
NS00008009	CC(C)OC(O)=N[C@@H](C(C)C)C(O)=N[C@H](C)c1nc2ccc(F)cc2s1	CC(C)O/C(=N/C(C(C)C)/C(=N\C(C)c1nc2ccc(F)cc2s1)/O)/O	yes
NS00010721	C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32	c1ccc2c(c1)ccc1cc3ccccc3cc21	yes
NS00009783	c1ccccc1	c1ccccc1	yes
NS00008077	COc1c(Cl)cc(Cl)cc1Cl	COc1c(Cl)cc(Cl)cc1Cl	yes
NS00002387	[O-][N+](=O)c1cc(Cl)cc(Cl)c1	O=N(=O)c1cc(Cl)cc(Cl)c1	yes
NS00003300	Cc1ccc(Cl)cc1[N+]([O-])=O	Cc1ccc(Cl)cc1N(=O)=O	yes
NS00000641	O=S(=O)(c1ccc(cc1)C)N(N=O)C	O=S(=O)(c1ccc(cc1)C)N(N=O)C	yes
NS00010747	C1=CC=CC=C1N[S](=O)(=O)C2=CC=CC=C2	c1ccccc1NS(=O)(=O)c1ccccc1	yes
NS00003364	OS(=O)(=O)c1ccc(cc1)[N+]([O-])=O	OS(=O)(=O)c1ccc(cc1)N(=O)=O	yes
NS00032300	CCOS(=O)(=O)c1ccccc1	CCOS(=O)(=O)c1ccccc1	yes
NS00006321	c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34	c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34	yes
NS00006596	c1ccc-2c(c1)-c1cccc3c1c-2cc1ccccc31	c1ccc2c(c1)c1cccc3c1c2cc1ccccc31	yes
NS00001774	c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56	c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56	yes
NS00003847	c1ccc2cc-3c(cc2c1)-c1cccc2cccc-3c12	c1ccc2cc3c(cc2c1)c1cccc2cccc3c12	yes
NS00001814	CCOC(=O)c1ccc(N)cc1	CCOC(=O)c1ccc(N)cc1	yes
NS00008785	OC(=O)c1ccccc1	OC(=O)c1ccccc1	yes
NS00034763	Nc1ccc(cc1C(=O)O)[N+](=O)[O-]	Nc1ccc(cc1C(=O)O)N(=O)=O	yes
NS00032081	Nc1c(C(=O)O)c(ccc1)[N+](=O)[O-]	Nc1c(C(=O)O)c(ccc1)N(=O)=O	yes
NS00022488	OC(=O)c1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-]	OC(=O)c1cc(cc(c1O)N(=O)=O)N(=O)=O	yes
NS00034844	OC(=O)c1ccc(cc1O)[N+](=O)[O-]	OC(=O)c1ccc(cc1O)N(=O)=O	yes
NS00007123	OC(=O)c1cc(ccc1O)[N+]([O-])=O	OC(=O)c1cc(ccc1O)N(=O)=O	yes
NS00001116	COc1ccc(cc1[N+]([O-])=O)C(O)=O	COc1ccc(cc1N(=O)=O)C(=O)O	yes
NS00000291	c12c(scn1)cccc2	c12c(scn1)cccc2	yes
NS00010634	O=S(=O)(O)c1nc2ccccc2s1	O=S(=O)(O)c1nc2ccccc2s1	yes
NS00008199	O=c1[nH]c2ccccc2s1	O=c1[nH]c2ccccc2s1	yes
NS00010109	CN=C(O)Nc1nc2ccccc2s1	C/N=C(\O)/Nc1nc2ccccc2s1	yes
NS00009734	CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1	CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1	yes
NS00010305	[O-]C(=O)c2cccc(C(CCC)Cc1ccccc1)c2C([O-])=O	OC(=O)c1cccc(C(CCC)Cc2ccccc2)c1C(=O)O	yes
NS00014218	[Cl-].CCCCCCCCCC[N+](C)(C)Cc1ccccc1	CCCCCCCCCC[N+](C)(C)Cc1ccccc1	yes
NS00001938	CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1	CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1	yes
NS00005151	CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C	CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C	yes
NS00000219	c1(C(NCCc2ccc(OC(C(O)=O)(C)C)cc2)=O)ccc(Cl)cc1	c1(C(=O)NCCc2ccc(OC(C(=O)O)(C)C)cc2)ccc(Cl)cc1	yes
NS00000096	COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-]	COC(=O)c1c(ccc(c1)Oc1c(cc(cc1)Cl)Cl)N(=O)=O	yes
NS00010251	c1ccc(cc1)-c1ccccc1	c1ccc(cc1)c1ccccc1	yes
NS00023084	Clc1ccc(Cc2ccc(Cl)cc2)cc1	Clc1ccc(Cc2ccc(Cl)cc2)cc1	yes
NS00009451	Oc1ccc(Cc2ccc(O)cc2)cc1	Oc1ccc(Cc2ccc(O)cc2)cc1	yes
NS00010221	Oc1ccccc1Cc1ccccc1O	Oc1ccccc1Cc1ccccc1O	yes
NS00009929	CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1	CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1	yes
NS00008865	CC(C)(c1ccc(O)cc1)c1ccc(O)cc1	CC(C)(c1ccc(O)cc1)c1ccc(O)cc1	yes
NS00007333	Cn1cc(C(=O)Nc2ccc(F)cc2-c2ccc(Cl)c(Cl)c2)c(n1)C(F)F	Cn1cc(C(=O)Nc2ccc(F)cc2c2ccc(Cl)c(Cl)c2)c(n1)C(F)F	yes
NS00007911	Oc1oc2ccccc2c(=O)c1C1CC(Cc2ccccc12)c1ccc(cc1)-c1ccc(Br)cc1	Oc1oc2ccccc2c(=O)c1C1CC(Cc2ccccc12)c1ccc(cc1)c1ccc(Br)cc1	yes
NS00015497	C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br	C1C(Cc2ccccc2C1c1c(c2ccccc2oc1=O)O)c1ccc(cc1)c1ccc(cc1)Br	yes
NS00000246	O=C1C(\Br)=C(/NC(=O)N1C(CC)C)C	O=c1c(Br)c([nH]c(=O)n1C(CC)C)C	yes
NS00000686	C1=CC=C(C=C1)C(CC(C2=CC=C(C=C2)C3=CC=C(C=C3)Br)O)C4=C(C5=CC=CC=C5OC4=O)O	c1ccc(cc1)C(CC(c1ccc(cc1)c1ccc(cc1)Br)O)c1c(c2ccccc2oc1=O)O	yes
NS00004672	OC(CC(c1ccccc1)c1c(O)oc2ccccc2c1=O)c1ccc(cc1)-c1ccc(Br)cc1	OC(CC(c1ccccc1)c1c(O)oc2ccccc2c1=O)c1ccc(cc1)c1ccc(Br)cc1	yes
NS00006186	BrCC#N	BrCC#N	yes
NS00003760	Brc1ccccc1	Brc1ccccc1	yes
NS00004191	ClC(Br)C#N	ClC(Br)C#N	yes
NS00001440	OC(=O)C(Cl)(Cl)Br	OC(=O)C(Cl)(Cl)Br	yes
NS00007535	ClC(Cl)Br	ClC(Cl)Br	yes
NS00002299	BrC(Br)Br	BrC(Br)Br	yes
NS00020231	ClC(Cl)(Cl)Br	ClC(Cl)(Cl)Br	yes
NS00005694	Oc1c(Br)cc(cc1Br)C#N	Oc1c(Br)cc(cc1Br)C#N	yes
NS00003792	OCC(Br)(CO)[N+]([O-])=O	OCC(Br)(CO)N(=O)=O	yes
NS00008560	CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C	CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C	yes
NS00009331	CNC(=O)O\N=C(\C)C(C)SC	CNC(=O)O/N=C(/C)\C(C)SC	yes
NS00010740	C1=C(C=C(C(=C1C(C)(C)C)O)C(C)(C)C)C	c1c(cc(c(c1C(C)(C)C)O)C(C)(C)C)C	yes
NS00003762	CC1(C)C2CCC1(C)C(=O)C2	CC1(C)C2CCC1(C)C(=O)C2	yes
NS00005473	ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O	ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O	yes
NS00008419	ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O	ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O	yes
NS00000207	N1(c2c(cccc2)C=Cc2c1cccc2)C(N)=O	N1(c2c(cccc2)C=Cc2c1cccc2)C(=O)N	yes
NS00000327	NC(=O)N2c1ccccc1C4OC4c3ccccc23	NC(=O)N1c2ccccc2C2OC2c2ccccc12	yes
NS00000484	c12c(OC(NC)=O)cccc1cccc2	c12c(OC(=O)NC)cccc1cccc2	yes
NS00010265	COC(=O)NC1=NC2=CC=CC=C2N1	COC(=O)Nc1nc2ccccc2[nH]1	yes
NS00008830	CCNC(=O)[C@H](C)OC(=O)Nc1ccccc1	CCNC(=O)C(C)OC(=O)Nc1ccccc1	yes
NS00010602	CC1(Cc2cccc(c2O1)OC(=O)NC)C	CC1(Cc2cccc(c2O1)OC(=O)NC)C	yes
NS00005620	ClC(Cl)(Cl)Cl	ClC(Cl)(Cl)Cl	yes
NS00011489	CCOC(=O)OC	CCOC(=O)OC	yes
NS00000103	CCOC(=O)C(CC1=CC(=C(C=C1Cl)F)N2C(=O)N(C(=N2)C)C(F)F)Cl	CCOC(=O)C(Cc1cc(c(cc1Cl)F)n1c(=O)n(c(n1)C)C(F)F)Cl	yes
NS00019702	CCOC(=O)C(Cl)(Cl)Cc1ccc(F)c(c1)n1nc(C)n(C(F)F)c1=O	CCOC(=O)C(Cl)(Cl)Cc1ccc(F)c(c1)n1nc(C)n(C(F)F)c1=O	yes
NS00000500	c1cc(ccc1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]	c1cc(ccc1C(C(CO)NC(=O)C(Cl)Cl)O)N(=O)=O	yes
NS00002799	CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl	CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1c1ncccc1Cl	yes
NS00008128	CON(C)C(=O)Nc1ccc(Br)c(Cl)c1	CON(C)C(=O)Nc1ccc(Br)c(Cl)c1	yes
NS00000485	CCOP(=O)(OCC)O/C(=C\Cl)/C1=C(C=C(C=C1)Cl)Cl	CCOP(=O)(OCC)O/C(=C\Cl)/c1c(cc(cc1)Cl)Cl	yes
NS00008895	Nc1cnn(-c2ccccc2)c(=O)c1Cl	Nc1cnn(c2ccccc2)c(=O)c1Cl	yes
NS00000316	ClC(=C(C=N1)N)C(=O)N1C	Clc1c(cnn(c1=O)C)N	yes
NS00005170	CCOP(=S)(OCC)SCCl	CCOP(=S)(OCC)SCCl	yes
NS00003112	OC(=O)CCl	OC(=O)CCl	yes
NS00008099	ClCC#N	ClCC#N	yes
NS00010206	Clc1ccccc1	Clc1ccccc1	yes
NS00006469	ClC(Br)Br	ClC(Br)Br	yes
NS00005218	Clc1ccc(cc1)C(C(=O)C1C(=O)c2ccccc2C1=O)c1ccccc1	Clc1ccc(cc1)C(C(=O)C1C(=O)c2ccccc2C1=O)c1ccccc1	yes
NS00008234	ClC(=C)C=C	ClC(=C)C=C	yes
NS00005725	Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl	Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl	yes
NS00000251	c1(c(ccc(c1)NC(N(C)C)=O)C)Cl	c1(c(ccc(c1)NC(=O)N(C)C)C)Cl	yes
NS00010440	CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl	CN(C)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)Cl	yes
NS00021537	[Cl-].CCCC[P+](CCCC)(CCCC)Cc1c(Cl)cc(Cl)cc1	CCCC[P+](CCCC)(CCCC)Cc1c(Cl)cc(Cl)cc1	yes
NS00010021	CC(C)OC(=O)Nc1cccc(Cl)c1	CC(C)OC(=O)Nc1cccc(Cl)c1	yes
NS00000445	Clc1c(OP(=S)(OCC)OCC)nc(Cl)c(Cl)c1	Clc1c(OP(=S)(OCC)OCC)nc(Cl)c(Cl)c1	yes
NS00000446	Clc1c(OP(=S)(OC)OC)nc(Cl)c(Cl)c1	Clc1c(OP(=S)(OC)OC)nc(Cl)c(Cl)c1	yes
NS00000108	C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)/C(=C(\N)/O)/C(=O)[C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)N(C)C)O	CC1(C2CC3C(C(=O)/C(=C(\N)/O)/C(=O)C3(C(=O)C2=C(c2c(ccc(c12)Cl)O)O)O)N(C)C)O	yes
NS00000695	CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O	CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(c2c(ccc(c12)Cl)O)O)O)O)C(=O)N)N(C)C)O	yes
NS00001931	CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)c1c(O)ccc(Cl)c1[C@@]3(C)O	CN(C)C1C2CC3C(=C(O)C2(O)C(=O)C(=C1O)C(=O)N)C(=O)c1c(O)ccc(Cl)c1C3(C)O	yes
NS00000701	COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl	COC(=O)c1c(c(c(c(c1Cl)Cl)C(=O)OC)Cl)Cl	yes
NS00010900	C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	yes
NS00008665	CN=C(NCCSCc1nc[nH]c1C)NC#N	C/N=C(\NCCSCc1nc[nH]c1C)/NC#N	yes
NS00001614	CCOC(=O)C(Cl)=Cc1cc(ccc1Cl)N1C(=O)C2=C(CCCC2)C1=O	CCOC(=O)/C(=C\c1cc(ccc1Cl)N1C(=O)C2=C(CCCC2)C1=O)/Cl	yes
NS00008031	OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O	OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O	yes
NS00007335	OC(=O)CC(O)(CC(O)=O)C(O)=O	OC(=O)CC(O)(CC(=O)O)C(=O)O	yes
NS00002234	CC(CCOC(C)=O)CCC=C(C)C	CC(CCOC(=O)C)CCC=C(C)C	yes
NS00000205	CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC3OC(C)CC(C3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(CC(C)C(=O)C(C)C(O)C1(C)O)OC	yes
NS00015389	CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl	CCOC(=O)C(C)(C)Oc1ccc(cc1)Cl	yes
NS00000215	CC(C)(OC1=CC=C(Cl)C=C1)C(O)=O	CC(C)(Oc1ccc(Cl)cc1)C(=O)O	yes
NS00010041	CC1(C)CON(Cc2ccccc2Cl)C1=O	CC1(C)CON(Cc2ccccc2Cl)C1=O	yes
NS00008654	CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1	CCN(CC)CCOc1ccc(cc1)/C(=C(\Cl)/c1ccccc1)/c1ccccc1	yes
NS00005373	OC(=O)c1nc(Cl)ccc1Cl	OC(=O)c1nc(Cl)ccc1Cl	yes
NS00000113	CCCCCC(C)OC(=O)COC1=C2C(=C(C=C1)Cl)C=CC=N2	CCCCCC(C)OC(=O)COc1c2c(c(cc1)Cl)cccn2	yes
NS00008968	Oc1ccc(Cl)cc1Cc1ccccc1	Oc1ccc(Cl)cc1Cc1ccccc1	yes
NS00009180	CN\C(NCc1cnc(Cl)s1)=N/[N+]([O-])=O	CN/C(=N\N(=O)=O)/NCc1cnc(Cl)s1	yes
NS00006620	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C	CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C	yes
NS00010263	CN1[C@@H](CCC1=O)C2=CN=CC=C2	CN1C(CCC1=O)c1cnccc1	yes
NS00009821	CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1	CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1	yes
NS00004032	CN(C)c1cc(C)nc(Cl)n1	CN(C)c1cc(C)nc(Cl)n1	yes
NS00005736	CC(C)c1ccccc1	CC(C)c1ccccc1	yes
NS00010898	CC(C)C1=CC=C(N)C=C1	CC(C)c1ccc(N)cc1	yes
NS00013535	COc1cc(\C=C\C(O)=C\C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O	COc1cc(/C=C/C(=C/C(=O)/C=C/c2ccc(O)c(OC)c2)/O)ccc1O	yes
NS00014804	COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O	COc1c(ccc(c1)/C=C/C(=O)CC(=O)/C=C/c1cc(c(cc1)O)OC)O	yes
NS00000383	CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N	CCNc1nc(nc(n1)Cl)NC(C)(C)C#N	yes
NS00003801	NC(N)=NC#N	NC(=NC#N)N	yes
NS00001260	COP(=S)(OC)Oc1ccc(cc1)C#N	COP(=S)(OC)Oc1ccc(cc1)C#N	yes
NS00009566	O=c1[nH]c(=O)[nH]c(=O)[nH]1	O=c1[nH]c(=O)[nH]c(=O)[nH]1	yes
NS00000272	c1(nc(NC(C)(C)C)nc(n1)SC)NC1CC1	c1(nc(NC(C)(C)C)nc(n1)SC)NC1CC1	yes
NS00003725	C1CCCCC1	C1CCCCC1	yes
NS00004971	C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1	CC1CC(C)C(=O)C(C1)C(O)CC1CC(=O)NC(=O)C1	yes
NS00002257	Fc1ccc(c(C(NOCC2CC2)=NC(=O)Cc2ccccc2)c1F)C(F)(F)F	Fc1ccc(c(/C(=N/C(=O)Cc2ccccc2)/NOCC2CC2)c1F)C(F)(F)F	yes
NS00009143	CCNC(=O)NC(=O)C(=N\OC)\C#N	CCNC(=O)NC(=O)/C(=N/OC)/C#N	yes
NS00000118	CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3	Cc1cc(nc(n1)Nc1ccccc1)C1CC1	yes
NS00001536	Nc1nc(N)nc(NC2CC2)n1	Nc1nc(N)nc(NC2CC2)n1	yes
NS00006844	Nc1ccnc(=O)[nH]1	Nc1ccnc(=O)[nH]1	yes
NS00005332	Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3C(=O)c4ccccc4C(=O)c23)cc1	Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3C(=O)c4ccccc4C(=O)c23)cc1	yes
NS00003579	CC(Cl)(Cl)C(O)=O	CC(Cl)(Cl)C(=O)O	yes
NS00009842	CN(C)NC(=O)CCC(O)=O	CN(C)NC(=O)CCC(=O)O	yes
NS00006011	CN1CSC(=S)N(C)C1	CN1CSC(=S)N(C)C1	yes
NS00011501	OC(=O)CCCCCCCCC(O)=O	OC(=O)CCCCCCCCC(=O)O	yes
NS00000221	c1(C(N(CC)CC)=O)cc(C)ccc1	c1(C(=O)N(CC)CC)cc(C)ccc1	yes
NS00008490	CC(C)Nc1nc(N)nc(Cl)n1	CC(C)Nc1nc(N)nc(Cl)n1	yes
NS00010642	CCNc1nc(nc(n1)O)N	CCNc1nc(nc(n1)O)N	yes
NS00000261	c1(nc(nc(n1)Cl)N)NCC	c1(nc(nc(n1)Cl)N)NCC	yes
NS00009182	CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1	CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1	yes
NS00009445	CCOP(=O)(OCC)SCCSCC	CCOP(=O)(OCC)SCCSCC	yes
NS00000119	CCSCCSP(=O)(OC)OC	CCSCCSP(=O)(OC)OC	yes
NS00002577	CCSCCOP(=S)(OC)OC	CCSCCOP(=S)(OC)OC	yes
